epoch,train_loss,train_mae,val_loss,val_mae
0,0.6197387033022377,0.5311566714486875,0.06572916652523648,0.17775492544150884
1,0.07449617118027642,0.1819697475489981,0.06293352827883039,0.18217441399967715
2,0.05369732385576479,0.15256597948126926,0.04292225790964333,0.15629636924885848
3,0.04886891308844514,0.14703441428195674,0.03043181597498498,0.1167947826284808
4,0.04868548400738015,0.14862849634402397,0.0392444506328045,0.13652533825359417
5,0.0387179002767504,0.13058625078217476,0.03723368085394697,0.13774108193867365
6,0.03477141547987309,0.12217240607410841,0.03153140818126528,0.11823291562614979
7,0.0318596552290126,0.11513526787748166,0.02619767115369949,0.11356149568935246
8,0.027930187830631312,0.10723471866549578,0.01840470143730941,0.0888245774919672
9,0.030434750074860118,0.11326801062419045,0.021201727682161046,0.097928675262906
10,0.027429479337068262,0.10460971725626157,0.02394731255781385,0.10919541519970949
11,0.035602781074048906,0.12362892616794277,0.03275237190762271,0.1280211803626263
12,0.03277341939551894,0.11859284021266242,0.022854147113693726,0.10027755447246017
13,0.029179476308982412,0.10901593494039089,0.022092661399966927,0.1064008089356096
14,0.0271888417964482,0.10552872666311054,0.029156618331200333,0.12138183484140264
15,0.026135026429557662,0.10378660586250811,0.021813341336995605,0.10113131367418832
16,0.024429039931045494,0.09750503103915902,0.01776929881518817,0.08175522991492008
17,0.02542279257771218,0.10143064856933746,0.019862075964072877,0.09065785332259635
18,0.024063781945747178,0.09775553761770008,0.01537369229208065,0.07396290959190377
19,0.023595703191218394,0.09797843453143466,0.02002930459563885,0.09460305346865035
20,0.021813118675471484,0.09090718631526758,0.022103966598736403,0.09604778463736233
21,0.025162726098088176,0.10171833982508507,0.018878270024084674,0.08568142581526705
22,0.023574036155129877,0.09781454338698133,0.02246564742236407,0.1040299197073089
23,0.026163951161658518,0.10515375603224246,0.018167598732018165,0.08781581201642703
24,0.02451393431230171,0.10023874755851446,0.015747959257621017,0.07940125219738399
25,0.023429056082185058,0.09623059885235694,0.02071668304369412,0.09171218830547793
26,0.022091066931549132,0.09366325390391485,0.02281648690555809,0.10510387728552271
27,0.02097495135569627,0.09034282654463173,0.016416552144222645,0.0745235636976023
28,0.021934061273262487,0.09301642764108158,0.018933064400915023,0.0880955140481236
29,0.023719967799567757,0.09867532236023115,0.018519925905137624,0.08696697732875815
30,0.02286181835382469,0.09473860524986653,0.01665184946375606,0.08476204380174489
31,0.02196811531200464,0.09425168212163153,0.016048080650588728,0.07900543026079761
32,0.02007747121429571,0.08765534122171424,0.01771100762409969,0.07756733461316029
33,0.023707427258891172,0.09923279294785217,0.023306427874573543,0.10959849941672221
34,0.02200976517879441,0.09376863915312683,0.029113795482824188,0.1255198449446804
35,0.021233809374280408,0.09181766422079263,0.01768247687876516,0.08452757080892452
36,0.0207488095434588,0.09077265423801255,0.01787550668477494,0.08258949264293129
37,0.020586261563040987,0.09066419246785715,0.021392871138560324,0.09985854794382078
38,0.020425254854487086,0.09013038911848179,0.017144246612681054,0.08316732714805572
39,0.019442888252970563,0.08842031988636048,0.020645552606204,0.09335403407821184
40,0.019040696991308587,0.08724759229369433,0.01748678726505838,0.08052394431466839
41,0.019949489972807915,0.09048948378574254,0.018065931956399595,0.08930631027248875
42,0.021472305185210514,0.09380311558600155,0.017430031474321546,0.07910912870421868
43,0.020003523475648207,0.08977371269933725,0.016189182857086905,0.08008755329492492
44,0.02183019853578479,0.0961006667590117,0.017542295796328235,0.08295788488460584
45,0.019777439763465493,0.09210500589590538,0.019611856552616918,0.0817774908049543
46,0.02194494343181667,0.09693496030368844,0.016657756934916758,0.08205495019975012
47,0.02364881982799957,0.09850313138276147,0.02089025597616682,0.10242350446844412
48,0.020237733024065986,0.08678352264456722,0.018893080487309075,0.08455131449804948
49,0.01856410760978571,0.08703844582211336,0.0298859592302541,0.11761878907583383
50,0.022127725325542504,0.09666326740130271,0.016503755599897738,0.0801731091456074
51,0.0213241788691708,0.09367878393253957,0.01949061690700695,0.089436135923066
52,0.019208027407006164,0.09031189611282113,0.013240535579629885,0.06614547813718957
53,0.019975973033097526,0.08903913076525831,0.016742888597254518,0.08137947965629848
54,0.022700932425515387,0.09709379564645859,0.014964567500407899,0.07419748833764189
55,0.01841389465240258,0.08604622287925397,0.013906366855770123,0.07063098346115389
56,0.01805131390790667,0.0825649269044015,0.012495103726211059,0.061375176917512674
57,0.018218628175096528,0.08745748474359674,0.01456056708102719,0.07264363537059408
58,0.021919082487738353,0.10115041688949244,0.02213865769131636,0.09480629754108556
59,0.019423011615480514,0.08853801344668295,0.016699321963103454,0.0832160403916591
60,0.019311470190056166,0.08733306289437184,0.012046270285688021,0.062089298175428305
61,0.01665504207922456,0.08232453583275459,0.015585605797217728,0.07624822941602151
62,0.016993353697956418,0.0834376912072306,0.016092310423342058,0.0731764509262176
63,0.018319245840574185,0.09155077188145237,0.015853673149869536,0.08190396198236961
64,0.019248958423286222,0.0935274880438851,0.024229211478794095,0.11125436447063003
65,0.02073072646480669,0.09189272462603679,0.017439015630565862,0.09219759094818722
66,0.018170249432547844,0.08894043401879782,0.01550497590386628,0.081620074035615
67,0.013874875749756835,0.08061063467627022,0.03129300233108204,0.11766423327501283
68,0.01759983197867132,0.08546075912291695,0.014883407225173688,0.07847969062800383
69,0.016910508608279296,0.08935094442475154,0.01652116563559663,0.07918001746173012
70,0.017256824278519503,0.0827394744294718,0.020180142250383504,0.09092322622042905
71,0.019931572483119962,0.09055843532924779,0.01636799022460246,0.08057390742655489
72,0.01876465426577798,0.08896102107275046,0.0148002884688644,0.072842720877794
73,0.017882175842495362,0.08812844246615788,0.01394429856113025,0.0703906672746186
74,0.012016995776789772,0.07496173824441202,0.01632572386144685,0.08267675661914443
75,0.015142198643180367,0.08968753222544233,0.01652733846438572,0.08099194373257583
76,0.015040254693454328,0.0868285626127512,0.013089629095796413,0.06031364441881162
77,0.009880881288196622,0.07235281171437073,0.01419883778638478,0.06866163870705204
