id,band_gap
4435,-1.79378092
4436,-1.944463472
4437,-3.254396726
4438,-1.170284853
4439,-1.632095816
4440,-0.5567748
4441,-3.596751057
4442,-2.073422076
4443,-0.683686925
4444,-0.184271764
4445,-0.717484619
4446,-0.274330607
4447,-2.397985738
4448,-3.43819741
4449,-2.560891798
4450,-3.838250239
4451,-0.59421318
4452,-3.836145279
4453,-3.627701743
4454,-2.438888143
4455,-0.173282352
4456,-3.267449054
4457,-2.512649427
4458,-3.592591802
4459,-3.327461721
4460,0.998284477
4461,-0.477000809
4462,-1.189685689
4463,-0.789614362
4464,-0.381349828
4465,-2.777422205
4466,-2.601431575
4467,-1.741539463
4468,-2.45619106
4469,-2.065081415
4470,-1.449018997
4471,-2.901780367
4472,-3.389031127
4473,-1.633278452
4474,-0.479555128
4475,-0.932827509
4476,-0.682386334
4477,-2.008567672
4478,-2.321203157
4479,-1.377610922
4480,-1.928767631
4481,-2.463981997
4482,0.010945891
4483,-1.785996356
4484,-0.695500903
4485,-0.331137342
4486,-2.96650623
4487,-1.73200734
4488,-1.056958779
4489,-3.789745083
4490,-0.142761828
4491,-0.767388463
4492,-2.36071579
4493,-0.657794593
4494,-0.029456807
4495,-3.84976564
4496,-0.975305915
4497,-2.065655463
4498,-0.742991683
4499,-2.362414488
4500,-2.587428256
4501,-2.402070991
4502,-3.486824323
4503,-0.42172901
4504,-3.266369969
4505,-0.655753077
4506,-1.309074255
4507,-1.866628959
4508,-2.103672841
4509,-2.561272439
4510,-1.887755587
4511,-0.757515859
4512,-3.436171175
4513,-0.067647091
4514,-2.169942654
4515,-2.409145984
4516,-0.263281758
4517,-0.936997095
4518,-0.839321706
4519,-2.686532
4520,-0.94028737
4521,-2.90255672
4522,-2.651825361
4523,-0.126196357
4524,-0.63150372
4525,-0.509073973
4526,-1.604203292
4527,-1.598234391
4528,-1.085257521
4529,-0.557198164
4530,-2.091458982
4531,-1.998694077
4532,-0.037735703
4533,-0.629625306
4534,0.9990467
4535,-2.291760322
4536,-0.34752918
4537,-0.31969511
4538,-2.438011653
4539,-2.711056694
4540,-2.530876619
4541,-1.071636355
4542,-2.261945561
4543,-0.559157778
4544,-2.499956491
4545,-0.117592778
4546,-0.17663381
4547,-1.596027674
4548,-2.966558948
4549,-0.619275796
4550,-0.712022534
4551,-0.200746941
4552,-2.277425346
4553,-1.10646723
4554,-0.45485726
4555,-1.584866106
4556,-1.536256167
4557,-0.108213232
4558,-2.975667264
4559,-2.704477749
4560,-2.036456894
4561,-2.421080207
4562,-1.356445864
4563,-1.721170402
4564,-3.220532994
4565,-2.446680458
4566,-0.478806048
4567,-3.975231356
4568,-0.870999013
4569,0.029405037
4570,-1.371108126
4571,-2.354353881
4572,-0.749076852
4573,-3.216704952
4574,-3.718867521
4575,-2.832964259
4576,-0.293885556
4577,-3.143248184
4578,-1.357578111
4579,-0.517724153
4580,-2.291605965
4581,-3.18449816
4582,-3.291216376
4583,-3.990774407
4584,-1.093342948
4585,-0.825247271
4586,-1.855206832
4587,-2.753364218
4588,-1.522925375
4589,-2.314465028
4590,-3.550954189
4591,-3.378916622
4592,-1.100302527
4593,-2.656671606
4594,-2.390768078
4595,-0.338663718
4596,-0.680973843
4597,-0.871939092
4598,-4.172225458
4599,-2.151118094
4600,-0.912587878
4601,-0.805299027
4602,-1.625330042
4603,-2.398110453
4604,-1.165237319
4605,-2.346785088
4606,-0.407639833
4607,-0.139056782
4608,-2.650729167
4609,-0.799445177
4610,-2.748669107
4611,-2.589492278
4612,-1.901821625
4613,-2.366881233
4614,-0.135369988
4615,-0.617122742
4616,-2.925386792
4617,-2.839159416
4618,-1.370147645
4619,-1.254813621
4620,-0.545015201
4621,-0.999980026
4622,-2.462094285
4623,-0.46479182
4624,-0.858203285
4625,-0.618103101
4626,-1.703152251
4627,-1.166357933
4628,0.094760542
4629,-1.845158438
4630,-1.799760558
4631,-0.794095482
4632,-1.06733667
4633,-0.371277137
4634,-0.418763126
4635,-1.653259168
4636,-2.19995271
4637,-1.327502564
4638,-2.185575072
4639,-0.679960447
4640,-3.377028432
4641,-1.202755464
4642,-1.44403813
4643,-0.350255681
4644,-0.586541071
4645,0.03507094
4646,-2.321745457
4647,-0.217699061
4648,-3.259620105
4649,-2.082228488
4650,-2.884675654
4651,-3.047171316
4652,-3.003613215
4653,-0.762852377
4654,-0.069044409
4655,-2.391428964
4656,-0.455440803
4657,-1.29290213
4658,-2.191804245
4659,-3.300995077
4660,-2.666683994
4661,-1.422860159
4662,-2.854626442
4663,-0.332791613
4664,-1.75097111
4665,0.45963638
4666,-2.469694291
4667,-0.931682527
4668,-0.701736674
4669,-1.145670945
4670,-0.498852932
4671,-2.483197237
4672,-0.334055756
4673,-1.966997889
4674,0.004451629
4675,-0.387598843
4676,-0.844026555
4677,0.785104757
4678,-1.746015315
4679,-0.475771332
4680,-0.236465819
4681,-2.029557284
4682,-1.824489647
4683,-0.665043882
4684,-0.930589263
4685,-0.793885793
4686,-0.606786156
4687,-0.113959166
4688,-0.380989164
4689,-0.519957012
4690,-2.571656483
4691,-1.142204121
4692,-0.19976363
4693,-1.893597893
4694,-0.42766725
4695,-0.267243435
4696,-3.442443373
4697,-0.270964634
4698,-1.934927883
4699,-2.203256474
4700,-1.461452987
4701,-0.408661928
4702,-1.771116008
4703,-3.620649395
4704,-3.382169274
4705,-0.612350824
4706,-1.204780949
4707,-2.480451681
4708,-1.460476023
4709,-0.211167636
4710,-0.245789642
4711,-0.121209346
4712,-0.339670509
4713,-0.198021708
4714,-1.816404191
4715,-3.044305047
4716,-2.751571438
4717,-3.153589189
4718,-2.363822447
4719,-0.16907248
4720,-2.570897118
4721,0.91017879
4722,-1.242727323
4723,-0.464895252
4724,-0.540673895
4725,-1.234538443
4726,-0.676247879
4727,-1.959668233
4728,-0.521216165
4729,-0.34372916
4730,0.116274864
4731,-2.767061796
4732,-4.225999718
4733,-1.505311963
4734,-2.815301134
4735,-2.478530024
4736,-1.483389384
4737,-2.007256256
4738,-1.215027837
4739,-0.962308985
4740,-3.704701923
4741,-0.315745924
4742,-0.660095477
4743,-3.253794249
4744,-1.670642792
4745,-1.58002201
4746,-2.064925753
4747,-0.151202875
4748,-0.489875898
4749,-3.522145592
4750,-0.698405903
4751,-0.874148163
4752,-3.010407485
4753,-1.78246961
4754,-1.507763646
4755,-0.563288959
4756,-2.563020991
4757,-3.115358239
4758,-0.377755589
4759,-0.337566134
4760,-1.054863523
4761,0.040330267
4762,0.007199539
4763,-0.464629967
4764,-2.017930682
4765,-2.26766751
4766,-2.081933895
4767,-0.625218742
4768,-0.238671711
4769,-0.461387731
4770,-3.265070134
4771,-3.058866352
4772,-2.014145605
4773,-1.023517899
4774,-0.35650297
4775,-2.664219497
4776,-2.222511731
4777,-1.928825716
4778,-0.082371569
4779,-2.268144639
4780,-1.305240206
4781,-0.331087608
4782,-2.698340288
4783,-0.808670297
4784,-1.079249887
4785,-0.396426016
4786,-0.449626071
4787,-0.596015096
4788,-2.184659931
4789,-2.889858145
4790,-1.49447139
4791,-0.622342674
4792,-0.13446389
4793,-0.84698268
4794,-2.586172562
4795,-0.636272327
4796,-1.862312297
4797,-3.099444322
4798,-1.530412
4799,-2.3655124
4800,-3.045822876
4801,-0.734687342
4802,-2.991420908
4803,-0.016027227
4804,0.070247038
4805,-0.201443466
4806,-2.100778658
4807,-0.513741038
4808,-1.935248607
4809,-1.188368339
4810,-2.843875298
4811,-2.899726932
4812,-3.94022836
4813,-2.224728698
4814,-2.138660135
4815,-1.424312091
4816,-0.947552744
4817,-0.129988831
4818,0.812283839
4819,-3.35192078
4820,-0.753364981
4821,-1.920486748
4822,-2.562000267
4823,-0.53862353
4824,-0.242115965
4825,-0.596432073
4826,-0.291126143
4827,-1.829207212
4828,-0.087817224
4829,-1.202259995
4830,-0.620579017
4831,0.458830183
4832,-0.023704571
4833,-2.559570137
4834,0.463349409
4835,-3.100833603
4836,-1.318633114
4837,-1.8830176
4838,-2.76001404
4839,-0.380610134
4840,-2.635864888
4841,-0.091303274
4842,-3.014702895
4843,-0.366601365
4844,-0.934300091
4845,-2.677110553
4846,-2.921575336
4847,-1.529638116
4848,-2.350750427
4849,0.358125818
4850,-1.520924668
4851,-1.739951979
4852,-0.22776543
4853,-3.304868839
4854,-1.581849078
4855,-1.616572406
4856,-0.285698466
4857,-0.627440295
4858,-1.043373145
4859,-0.605161307
4860,-2.183328917
4861,-1.932841681
4862,-1.860750362
4863,-1.687515239
4864,-0.60901159
4865,-3.73154864
4866,-0.268726603
4867,-2.395730828
4868,-0.723162273
4869,-2.394304111
4870,-0.693610657
4871,-1.629054218
4872,-2.594080916
4873,-3.306743802
4874,-1.644012666
4875,-1.180600231
4876,-2.34867466
4877,-0.477864041
4878,-1.675119333
4879,-2.223705903
4880,-4.123882246
4881,-0.895361358
4882,-0.296869641
4883,-2.763364517
4884,-0.320263745
4885,-2.149559697
4886,-0.15884252
4887,-2.208696405
4888,-1.702369875
4889,0.846973828
4890,-0.60701449
4891,0.163014637
4892,-1.291645411
4893,-1.934839595
4894,-0.533118742
4895,-0.931300257
4896,-1.544158987
4897,-1.780413338
4898,-0.832105111
4899,-2.020495338
4900,-0.98484508
4901,-0.441320671
4902,-1.125067682
4903,-0.146912357
4904,-3.396318934
4905,-0.340021461
4906,-0.672734945
4907,-1.809354714
4908,-1.392115625
4909,-1.840609859
4910,-3.450390588
4911,-0.13837036
4912,-2.038546246
4913,-2.841464337
4914,-1.206809471
4915,-1.282573036
4916,-2.39511154
4917,-2.966501008
4918,-1.544031111
4919,-1.987465673
4920,-1.201527532
4921,-2.566654191
4922,-0.705642741
4923,-0.791345544
4924,-2.833166452
4925,-1.135691773
4926,-2.198382551
4927,-0.472376922
4928,-3.221489524
4929,-1.455140159
4930,-1.582387116
4931,-1.613934054
4932,-1.608802258
4933,-0.207546562
4934,-0.102632346
4935,-0.313194159
4936,-0.464865937
4937,0.791177894
4938,-0.8417605
4939,-0.698421573
4940,-1.266425131
4941,-0.876659431
4942,-0.832471232
4943,-2.048743609
4944,0.013664883
4945,-1.836372178
4946,-3.050944701
4947,-0.479288436
4948,-2.901988514
4949,-3.387813794
4950,-1.500903305
4951,-0.798580814
4952,-0.430142054
4953,-3.29433623
4954,-1.531417795
4955,-0.945143125
4956,-3.025925043
4957,-0.884901607
4958,-3.160938774
4959,-1.79233721
4960,-2.294699248
4961,3.776923438
4962,-1.071973029
4963,-0.545904705
4964,-1.271091119
4965,-0.818041045
4966,-0.376209153
4967,-1.775558924
4968,-1.538634574
4969,-1.414667924
4970,-2.443332223
4971,-0.867719928
4972,-0.045444939
4973,-1.412911501
4974,-0.239643943
4975,-0.547814101
4976,-3.302359383
4977,-2.460190935
4978,0.116012529
4979,-0.32917383
4980,-0.805278325
4981,-1.498594526
4982,-2.620745992
4983,-2.797570655
4984,-2.448230307
4985,-0.286739914
4986,-1.870098001
4987,-0.384561742
4988,-0.632239566
4989,-0.537009349
4990,-0.411489126
4991,-2.451640425
4992,-4.332188908
4993,-0.084101382
4994,-3.146468568
4995,-2.354460959
4996,-0.762379496
4997,-0.170400829
4998,-2.438252408
4999,-0.330065193
5000,-0.351288613
5001,-1.005096459
5002,-2.65119794
5003,-2.144245236
5004,-1.373076398
5005,-1.025437593
5006,-2.013157503
5007,-2.624870175
5008,-1.877803351
5009,-2.541729276
5010,0.221204519
5011,-0.636152439
5012,-0.465756357
5013,-2.360756835
5014,-2.929358323
5015,-1.748091388
5016,-1.605559151
5017,-0.733730115
5018,-3.457976902
5019,0
5020,-1.361002291
5021,-2.893546401
5022,-2.503135256
5023,-2.005233979
5024,-0.60219503
5025,-2.244592982
5026,-0.40222316
5027,-0.310025457
5028,-2.317327136
5029,-2.172871458
5030,-0.731439015
5031,-2.467396398
5032,-2.988739548
5033,-0.540201778
5034,-2.242888293
5035,-0.717793387
5036,-0.50379229
5037,-2.498210995
5038,-0.597663717
5039,-2.562572308
5040,-2.734404551
5041,-3.197958608
5042,-0.742268945
5043,-2.1846975
5044,-2.542492633
5045,-3.498295591
5046,-2.644361418
5047,-3.013354807
5048,-2.315725872
5049,-3.062898847
5050,-3.421729151
5051,-0.599315222
5052,-1.216009088
5053,-2.42452028
5054,-0.738436178
5055,-1.385329075
5056,-1.12576036
5057,-2.004130175
5058,-0.58512175
5059,-3.096148789
5060,-0.172527198
5061,-1.765388778
5062,-1.598942176
5063,-1.46201895
5064,-1.38048147
5065,-3.58949739
5066,-0.721107595
5067,-0.32847235
5068,-1.450581486
5069,-1.268215264
5070,-2.983081723
5071,-2.581378697
5072,-0.194077161
5073,-3.988663474
5074,-0.410501404
5075,-2.750289684
5076,-2.964492029
5077,-1.049203935
5078,-1.539274818
5079,-3.888596337
5080,0.050562675
5081,-0.478356446
5082,-0.81564216
5083,-0.881069775
5084,0.03372898
5085,-1.727587014
5086,-0.355410125
5087,-2.79107794
5088,-1.91893848
5089,-2.665992552
5090,-0.212125897
5091,-3.74051606
5092,-0.978668699
5093,-3.790815036
5094,-1.834245415
5095,-1.168265
5096,-2.124515366
5097,-1.811293329
5098,-0.267462261
5099,-0.752409104
5100,-3.070930574
5101,-2.254218331
5102,-2.624071919
5103,-0.210141046
5104,-0.238130971
5105,-3.168594088
5106,-2.364069533
5107,-1.986997958
5108,-2.165205118
5109,-0.145976406
5110,-0.88575778
5111,0.007201767
5112,-2.545903521
5113,-2.394530104
5114,-1.446630509
5115,0.218942956
5116,-1.554712978
5117,-2.317509258
5118,0.978344721
5119,-2.256419897
5120,0.212821109
5121,-2.254942199
5122,-2.355605766
5123,-1.817052519
5124,-0.747180207
5125,-2.437748953
5126,-0.50702648
5127,-3.522133506
5128,-2.330522882
5129,-0.444821016
5130,-0.659689183
5131,-0.45437493
5132,-2.328707033
5133,-2.085825977
5134,-2.306369508
5135,-2.538103977
5136,-0.205405288
5137,-0.888213891
5138,-2.519606005
5139,-0.925152959
5140,-2.196598384
5141,-1.142318855
5142,-3.277217853
5143,-1.988905961
5144,-2.068916687
5145,-2.829281781
5146,-1.718333021
5147,-1.148525773
5148,-0.948370348
5149,-2.407809437
5150,-2.22092412
5151,-2.983382553
5152,-1.265677501
5153,-1.327160509
5154,-0.25970418
5155,-0.683136361
5156,-3.022614051
5157,-2.615507552
5158,-0.590478993
5159,-2.886792108
5160,-2.484706263
5161,-0.805598179
5162,0.033989676
5163,-2.076606144
5164,-1.450312134
5165,-2.837908929
5166,-0.762695891
5167,-0.455200272
5168,-2.718329121
5169,-0.763363604
5170,-1.002980707
5171,-0.198243963
5172,-2.645721325
5173,-2.058199469
5174,-0.670980593
5175,-0.189759489
5176,-0.263664202
5177,-0.307511062
5178,-1.261468481
5179,-2.437851435
5180,-1.760741506
5181,-2.570273587
5182,-2.510839109
5183,-3.680075788
5184,-1.877581519
5185,-0.649496408
5186,-1.18521558
5187,-2.055040055
5188,-2.767598803
5189,0.31970057
5190,-0.517421836
5191,-0.600565009
5192,-0.848330328
5193,-2.718133809
5194,-3.120649065
5195,-2.866508862
5196,-1.525057985
5197,-3.249651505
5198,-0.34283311
5199,-0.699368855
5200,-3.251866583
5201,-0.681454428
5202,-0.12449665
5203,-2.47501501
5204,-1.623218731
5205,-2.43036682
5206,-2.676107547
5207,-3.396198762
5208,-1.169500333
5209,-1.631246414
5210,-3.132612486
5211,-0.366439401
5212,-0.938393178
5213,-2.594107604
5214,-0.634838113
5215,-2.675919509
5216,-1.628432421
5217,-3.022682854
5218,-1.03574855
5219,-2.14740357
5220,-3.485493321
5221,-0.54953809
5222,-2.222500719
5223,-0.050069266
5224,-1.183685049
5225,-1.435757392
5226,-0.903212786
5227,-3.667937414
5228,-1.660987316
5229,-2.749270037
5230,-2.298577316
5231,-1.328524014
5232,-2.419106555
5233,-0.626993267
5234,-0.58480197
5235,-2.532211742
5236,0.023887783
5237,-2.987259877
5238,-0.627044578
5239,-2.590559445
5240,-0.568502939
5241,-0.539827277
5242,-0.218399261
5243,0
5244,-3.181551217
5245,-3.537429529
5246,-2.373093295
5247,0.509165401
5248,-0.506947161
5249,-1.884840562
5250,-2.466980017
5251,-2.864225799
5252,-0.838905699
5253,-1.637007346
5254,-2.866931004
5255,-0.506102872
5256,-2.27591456
5257,-0.919727479
5258,-1.055131092
5259,-1.440096225
5260,-0.443253378
5261,-1.416656769
5262,-1.327929022
5263,-2.363771518
5264,-1.558118639
5265,-1.114454882
5266,-3.031653797
5267,-2.049905984
5268,-3.743459501
5269,-0.418530153
5270,-0.514677795
5271,-3.680464498
5272,-3.390370958
5273,-1.336547898
5274,2.089602637
5275,-0.082198435
5276,0.858202768
5277,-1.994196804
5278,-3.202371683
5279,0.526466383
5280,-3.440957649
5281,-1.10774351
5282,-0.869584247
5283,-0.647481853
5284,-1.923510179
5285,-2.514559975
5286,-0.569578734
5287,-3.647436135
5288,-0.241468522
5289,-3.160874634
5290,-3.388172692
5291,-0.804099299
5292,-0.135082717
5293,-3.740785918
5294,-0.221884128
5295,-0.037429092
5296,-0.817358547
5297,-1.637343139
5298,-0.379199593
5299,-0.524693808
5300,-2.540560465
5301,-0.344454518
5302,-0.05074636
5303,-2.737558255
5304,-2.256360594
5305,-2.848007804
5306,-0.312958159
5307,-2.954322979
5308,-0.892453223
5309,-1.520304192
5310,-0.838472929
5311,-2.706277459
5312,-1.292293517
5313,-0.301531003
5314,-2.077348988
5315,-3.61907052
5316,-0.277562515
5317,-1.337888293
5318,-1.313935397
5319,-0.393280824
5320,-2.809296919
5321,-3.18694521
5322,-2.739947304
5323,-0.161808496
5324,-1.98945313
5325,-0.076756933
5326,-1.830412168
5327,-1.061907761
5328,-0.702336725
5329,-1.236532216
5330,-3.008605701
5331,0.174796724
5332,-0.352563502
5333,-2.105477203
5334,-0.585882446
5335,-2.033721435
5336,-3.035804372
5337,-1.309769027
5338,-1.99971749
5339,-0.653309115
5340,-0.458021884
5341,-0.886120531
5342,-2.349572503
5343,-0.841865698
5344,-0.364764042
5345,-2.455987289
5346,0.048561973
5347,-0.778330318
5348,-2.185179664
5349,-0.277537551
5350,-0.164454479
5351,-0.925299169
5352,-0.90802823
5353,-2.544574504
5354,-1.901041013
5355,-2.663679924
5356,-1.077310245
5357,-1.226830564
5358,-0.379534808
5359,-1.56771239
5360,-0.626629568
5361,-2.361999061
5362,-0.931199031
5363,-3.989554209
5364,-0.432055845
5365,-2.866165004
5366,-0.631850547
5367,-2.912846522
5368,-0.671717226
5369,-1.130609319
5370,-2.552573357
5371,-2.778663755
5372,-2.499027359
5373,-3.456076111
5374,-1.528721256
5375,-2.872718199
5376,-2.019780379
5377,-0.420136642
5378,-0.701201592
5379,-1.698485026
5380,-3.466077485
5381,-1.22910989
5382,-1.780367711
5383,-2.77026246
5384,-0.485970086
5385,-1.351474707
5386,-3.009257443
5387,-1.043401777
5388,-0.11237496
5389,-0.417448765
5390,-0.525047215
5391,-2.459981857
5392,-2.824400725
5393,-1.086168546
5394,0.41443151
5395,-2.40722824
5396,-0.2161259
5397,-2.155619155
5398,-2.244677893
5399,-1.061956977
5400,-1.474285442
5401,-2.745083185
5402,-3.110628438
5403,-1.164721884
5404,-0.773620003
5405,-2.142253771
5406,0.198104048
5407,-2.069064438
5408,-1.742975237
5409,-1.551202191
5410,-1.466168462
5411,-2.303058264
5412,-2.345959912
5413,-0.364357279
5414,-0.87882297
5415,-2.57849577
5416,-1.798498861
5417,-0.271286539
5418,-2.347378264
5419,-2.137472994
5420,-2.226440509
5421,-4.255181035
5422,-3.248899022
5423,-0.679414213
5424,-1.563925642
5425,-0.538365719
5426,-3.074161159
5427,-0.242091676
5428,-2.870558428
5429,-2.46195003
5430,-2.215380078
5431,-0.676194487
5432,-2.354454046
5433,-0.987525096
5434,-2.257989074
5435,-0.581257908
5436,-2.230081144
5437,-2.399453626
5438,-0.454713983
5439,-2.25834373
5440,-3.260050012
5441,-0.907306358
5442,0.028759824
5443,-0.914015521
5444,-0.81116401
5445,-0.994644402
5446,-1.608963185
5447,-0.509303889
5448,-0.435057265
5449,-3.355560131
5450,-2.617660506
5451,-0.770908464
5452,-3.541829547
5453,-1.128285806
5454,-3.114443768
5455,-2.635533622
5456,-2.504747106
5457,-1.854926293
5458,-1.084915925
5459,-1.562881632
5460,-3.483770455
5461,-2.026808043
5462,-0.995278049
5463,-3.139802937
5464,-2.217645836
5465,-0.158970271
5466,-2.798503127
5467,-2.749418904
5468,-0.195983654
5469,-3.137182427
5470,-2.894101768
5471,-0.70595159
5472,-1.099326918
5473,-2.73712338
5474,-0.226935809
5475,-2.582818091
5476,-0.923073595
5477,-0.795878615
5478,-0.993600434
5479,-0.48230172
5480,-0.809631468
5481,-4.16134756
5482,-0.09922204
5483,-3.073882712
5484,-0.530091791
5485,-2.289363623
5486,0.92206147
5487,-2.373026881
5488,-3.097355815
5489,-2.984678085
5490,-1.315380207
5491,-0.448930112
5492,-1.407447728
5493,-0.807296351
5494,-0.979660239
5495,-3.130561906
5496,-1.327583621
5497,-1.971037619
5498,-0.854975872
5499,-0.906975434
5500,-2.218857704
5501,-0.270002537
5502,0.287284765
5503,-2.475112126
5504,-0.426725695
5505,-2.807199348
5506,-0.536161765
5507,-1.515805916
5508,-0.199917641
5509,-1.951084315
5510,-0.825950892
5511,-1.501651755
5512,0.003454427
5513,-0.25146556
5514,-3.307099326
5515,-0.070144861
5516,-2.596993767
5517,-2.957832487
5518,-2.806703168
5519,-0.65731669
5520,-0.370545704
5521,-0.413095508
5522,-1.513984631
5523,-0.527547705
5524,-3.786610297
5525,-1.460130394
5526,-0.590863406
5527,-0.609003645
5528,-1.74404863
5529,0.902353362
5530,-0.090357609
5531,-2.104595665
5532,-1.303103134
5533,-0.495274631
5534,-1.608670322
5535,-1.457112904
5536,-2.366576546
5537,-2.791562292
5538,-0.65966464
5539,-0.072265994
5540,-3.03626301
5541,-2.184586756
5542,-3.102073216
5543,-0.81785768
5544,-1.881304767
5545,-0.067914138
5546,-2.4830756
5547,0.035064787
5548,-2.726417981
5549,-2.619612811
5550,-1.379673441
5551,-2.279622292
5552,-1.280968994
5553,-1.434766107
5554,-1.871986301
5555,-0.914567076
5556,-2.306249381
5557,-1.840858698
5558,-1.776990071
5559,-0.794560391
5560,-3.596149424
5561,-2.31331043
5562,-1.118522081
5563,-0.869673136
5564,-3.61634229
5565,-3.45066722
5566,-1.488697895
5567,-1.241172581
5568,-1.375761303
5569,-1.058084556
5570,-1.800695234
5571,-1.051095048
5572,-1.386525745
5573,-1.815418441
5574,-0.525905917
5575,-0.186227261
5576,-3.14842946
5577,-2.87122657
5578,-0.346231706
5579,-0.328646161
5580,-0.439886107
5581,-0.951298342
5582,-2.684659181
5583,-3.347320224
5584,-2.467962653
5585,-1.00615237
5586,-1.321234618
5587,-1.712243182
5588,-3.417929344
5589,-2.406093086
5590,-0.699942644
5591,-0.935126766
5592,-2.973418546
5593,-1.364364662
5594,-1.091922112
5595,-1.485998695
5596,-1.640719905
5597,-0.705082175
5598,-1.031268697
5599,-1.591585199
5600,-0.787262598
5601,-2.012307614
5602,-2.628857523
5603,-0.853657607
5604,-2.607651711
5605,0.59852421
5606,-2.247986318
5607,-0.423357123
5608,-2.47170109
5609,-2.516999053
5610,-0.156780668
5611,-1.737757552
5612,-0.895273146
5613,-1.001004375
5614,-3.230804845
5615,-0.431078145
5616,-0.465039831
5617,-1.964929435
5618,-0.464150207
5619,-0.353448847
5620,-0.325139895
5621,-1.972496573
5622,-1.963356024
5623,-0.285733397
5624,-0.896381842
5625,-1.185471974
5626,-2.688492046
5627,-1.076863876
5628,-0.47185436
5629,-0.395000917
5630,-3.326918281
5631,-1.404458423
5632,-2.307529393
5633,-0.946568054
5634,-0.938844024
5635,-2.469271426
5636,-1.532232047
5637,-1.354640745
5638,-2.927611991
5639,-1.605376447
5640,-2.30063678
5641,-0.138044591
5642,-2.484367789
5643,-2.955692687
5644,-3.03350977
5645,-1.338523514
5646,-3.191813362
5647,0.07308554
5648,-0.099518943
5649,-2.763207573
5650,-3.434506991
5651,-0.348393097
5652,-1.515694729
5653,-2.309134789
5654,-1.540500356
5655,-0.379988958
5656,-2.783732462
5657,-3.824483627
5658,-3.248112535
5659,-2.424427705
5660,-3.290043692
5661,-0.678881109
5662,-1.942392256
5663,-0.532976684
5664,-4.061603567
5665,-0.536763684
5666,-3.420789637
5667,-1.473010884
5668,-0.574459467
5669,-0.437632848
5670,-3.141890617
5671,-0.133794087
5672,-0.772898287
5673,-0.575242137
5674,-2.926331608
5675,-0.266779905
5676,0.076807928
5677,-2.399051735
5678,-0.364623169
5679,-0.936641766
5680,-2.355055658
5681,-0.468627867
5682,-0.699948028
5683,-0.172420187
5684,-1.069189637
5685,-2.800852962
5686,-0.874468059
5687,-2.954060206
5688,-0.362455636
5689,-1.855917648
5690,-1.612027413
5691,-2.622845381
5692,-0.632449863
5693,-0.298616739
5694,-1.569634559
5695,-1.066895896
5696,-1.363502338
5697,-0.972574595
5698,-2.368047998
5699,-0.567776871
5700,-0.721321405
5701,-0.731272774
5702,-2.81672478
5703,-2.228496146
5704,-3.358368866
5705,-1.445461111
5706,-2.477849286
5707,-0.848529132
5708,-2.08282544
5709,-1.158084926
5710,-2.230921603
5711,-0.945025094
5712,-0.074251012
5713,-1.997402191
5714,-2.92717719
5715,-0.08831406
5716,0.066967728
5717,-3.67578847
5718,-3.717988248
5719,-0.180661697
5720,-2.366969075
5721,-3.018516839
5722,-2.791975182
5723,-0.16457133
5724,-3.272579794
5725,-0.734354413
5726,-0.4256511
5727,-2.874527822
5728,-1.04514141
5729,-0.020860104
5730,-1.683514501
5731,-4.134819744
5732,-2.533407039
5733,0.726133881
5734,-2.959208768
5735,-2.43083363
5736,-0.939955602
5737,-3.40092143
5738,-1.067298594
5739,-0.459648825
5740,-0.590205442
5741,-1.24851925
5742,-0.542802313
5743,-1.581394881
5744,-1.532646136
5745,-2.542639892
5746,2.235510398
5747,-0.196332761
5748,-1.568255391
5749,-2.586565662
5750,-3.42538176
5751,-3.525739109
5752,-2.996316769
5753,-1.540951002
5754,-0.382478218
5755,-3.239637775
5756,-1.528742835
5757,-3.369164681
5758,-1.824368504
5759,-1.844187016
5760,-0.267805489
5761,-0.866564741
5762,-0.481779924
5763,-0.858041829
5764,-2.454456724
5765,-1.424122808
5766,-0.340402113
5767,-2.203268153
5768,-0.795215165
5769,-3.051014008
5770,-1.065564994
5771,-1.599750537
5772,-0.364520367
5773,-1.239986015
5774,-2.55712375
5775,-0.268736958
5776,-3.263932796
5777,-1.137793662
5778,-1.966065625
5779,-2.923737679
5780,-0.435196233
5781,-3.095686076
5782,-2.080882234
5783,-0.478518478
5784,-0.646523469
5785,-0.374710547
5786,-0.420854087
5787,0.356771241
5788,0.389064473
5789,-3.343114692
5790,-1.996619986
5791,-0.381315392
5792,-3.080500888
5793,-3.727430396
5794,-1.217687742
5795,0.009871374
5796,-1.331449476
5797,-0.335796534
5798,-2.586988405
5799,-0.377389224
5800,-1.671265959
5801,-2.123025281
5802,-0.391631655
5803,-0.267893924
5804,-0.612655617
5805,-2.637526453
5806,-0.544439162
5807,-3.153002605
5808,-1.488549833
5809,-1.598800167
5810,-0.76319272
5811,-0.488613419
5812,-3.733624049
5813,-2.099988377
5814,-2.139082638
5815,-1.117946431
5816,-2.401906949
5817,-1.779002152
5818,-3.043059849
5819,-1.605721078
5820,0.0582903
5821,-1.922824225
5822,-3.072028897
5823,-1.241285074
5824,-1.690399523
5825,-1.665538943
5826,-0.203510371
5827,-3.294669374
5828,-0.117151746
5829,-0.207085566
5830,-1.719765301
5831,-3.297543713
5832,-2.225700438
5833,-0.418543384
5834,-2.591636376
5835,-0.251241506
5836,-1.752979083
5837,-1.543468742
5838,-2.891247781
5839,-2.092715486
5840,-1.599384339
